Date,Open_Eth,High_Eth,Low_Eth,Close_Eth,Adj.Close_Eth,Volume_Eth,Open_sp,High_sp,Low_sp,Close_sp,Adj.Close_sp,Volume_sp
2018-01-23,1004.169983,1023.22998,920.539978,986.229004,986.229004,3556699904,2835.05,2842.24,2830.59,2839.13,2839.13,3519650000.0
2018-01-24,987.47699,1062.439941,965.807983,1058.780029,1058.780029,3944039936,2845.42,2852.97,2824.81,2837.54,2837.54,4014070000.0
2018-01-25,1063.219971,1104.660034,1034.73999,1056.030029,1056.030029,4050190080,2846.24,2848.56,2830.94,2839.25,2839.25,3835150000.0
2018-01-26,1052.699951,1080.599976,996.783997,1055.170044,1055.170044,3617690112,2847.48,2872.87,2846.18,2872.87,2872.87,3443230000.0
2018-01-29,1246.699951,1256.699951,1169.079956,1182.359985,1182.359985,3715079936,2867.23,2870.62,2851.48,2853.53,2853.53,3573830000.0
2018-01-30,1184.130005,1184.630005,1058.969971,1071.130005,1071.130005,4107859968,2832.74,2837.75,2818.27,2822.43,2822.43,3990650000.0
2018-01-31,1071.089966,1128.660034,1034.5,1118.310059,1118.310059,3757560064,2832.41,2839.26,2813.04,2823.81,2823.81,4261280000.0
2018-01-02,1119.369995,1161.349976,984.81897,1036.790039,1036.790039,5261680128,2683.73,2695.89,2682.36,2695.81,2695.81,3367250000.0
2018-02-02,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240,2808.92,2808.92,2759.97,2762.13,2762.13,4301130000.0
2018-03-02,919.210999,991.942993,847.690002,964.018982,964.018982,3243480064,2658.89,2696.25,2647.32,2691.25,2691.25,3882450000.0
2018-04-02,964.666992,969.031982,805.064026,834.682007,834.682007,2997090048,2633.45,2638.3,2553.8,2581.88,2581.88,3598520000.0
2018-05-02,834.958008,856.645996,644.598999,697.950989,697.950989,4269530112,2654.24,2660.87,2631.7,2635.67,2635.67,4010770000.0
2018-07-02,790.427979,851.200012,723.432983,757.067993,757.067993,3896179968,2704.95,2727.26,2698.95,2726.71,2726.71,3073650000.0
2018-08-02,755.843018,845.085999,755.843018,817.807007,817.807007,3708189952,2800.48,2829.91,2796.34,2827.22,2827.22,3467380000.0
2018-10-02,882.46698,917.400024,825.577026,860.414978,860.414978,2930530048,2923.8,2931.42,2919.37,2923.43,2923.43,3401880000.0
2018-11-02,859.288025,859.288025,788.221985,814.659973,814.659973,2486650112,2745.45,2756.55,2700.44,2723.06,2723.06,4237930000.0
2018-02-13,869.29303,870.708984,828.836975,845.257996,845.257996,2081170048,2646.27,2668.84,2637.08,2662.94,2662.94,3472870000.0
2018-02-14,844.278992,926.429016,844.278992,923.560974,923.560974,2818370048,2651.21,2702.1,2648.87,2698.63,2698.63,4003740000.0
2018-02-15,923.728027,951.947998,911.111023,936.976013,936.976013,2900100096,2713.46,2731.51,2689.82,2731.2,2731.2,3684910000.0
2018-02-16,934.786011,950.005005,917.848022,944.210022,944.210022,2369449984,2727.14,2754.42,2725.11,2732.22,2732.22,3637460000.0
2018-02-20,943.567017,965.265015,892.953979,895.370972,895.370972,2545260032,2722.99,2737.6,2706.76,2716.26,2716.26,3627610000.0
2018-02-21,894.13501,912.375,830.562988,849.971008,849.971008,2531729920,2720.53,2747.75,2701.29,2701.33,2701.33,3779400000.0
2018-02-22,849.262024,875.926025,802.66803,812.844971,812.844971,2150370048,2710.42,2731.26,2697.77,2703.96,2703.96,3701270000.0
2018-02-23,811.585022,886.317993,794.791016,864.189026,864.189026,2334820096,2715.8,2747.76,2713.74,2747.3,2747.3,3189190000.0
2018-02-26,845.278015,880.392029,842.31897,869.315002,869.315002,2044480000,2757.37,2780.64,2753.78,2779.6,2779.6,3424650000.0
2018-02-27,870.36499,896.258972,867.096985,878.265015,878.265015,2053980032,2780.45,2789.15,2744.22,2744.28,2744.28,3745080000.0
2018-02-28,877.934021,890.107971,855.124023,855.198975,855.198975,1963980032,2753.78,2761.52,2713.54,2713.83,2713.83,4230660000.0
2018-01-03,856.012024,880.302002,851.919983,872.200012,872.200012,1868519936,2697.85,2714.37,2697.77,2713.06,2713.06,3538660000.0
2018-04-03,856.185974,867.950012,840.280029,866.677979,866.677979,1697939968,2592.17,2619.14,2575.49,2614.45,2614.45,3392810000.0
2018-05-03,866.846008,869.919983,853.52002,853.684021,853.684021,1898489984,2628.08,2637.14,2594.62,2629.73,2629.73,3851470000.0
2018-07-03,816.270996,825.606995,726.546997,752.830994,752.830994,2175419904,2733.27,2736.58,2711.16,2713.22,2713.22,1911470000.0
2018-08-03,752.570007,773.767029,696.169006,704.596008,704.596008,1891640064,2829.62,2840.38,2827.37,2840.35,2840.35,3030390000.0
2018-10-03,730.159973,748.031006,682.695007,686.890015,686.890015,1532960000,2931.69,2939.86,2921.36,2925.51,2925.51,3598710000.0
2018-12-03,724.406006,742.513977,683.268005,699.830994,699.830994,1764999936,2790.5,2800.18,2773.38,2790.37,2790.37,4186060000.0
2018-03-13,698.153015,713.734985,682.349976,690.827026,690.827026,1425959936,2792.31,2801.9,2758.68,2765.31,2765.31,3301650000.0
2018-03-14,691.218994,702.783997,594.099976,614.291016,614.291016,1810560000,2774.06,2777.11,2744.38,2749.48,2749.48,3391360000.0
2018-03-15,614.838989,620.616028,579.505005,611.304016,611.304016,1770460032,2754.27,2763.03,2741.47,2747.33,2747.33,3500330000.0
2018-03-16,611.778015,623.16803,587.862,601.666016,601.666016,1417350016,2750.57,2761.85,2749.97,2752.01,2752.01,5372340000.0
2018-03-19,546.625977,558.099976,519.122986,556.726013,556.726013,2046790016,2741.38,2741.38,2694.59,2712.92,2712.92,3302130000.0
2018-03-20,556.721985,567.090027,521.203979,557.174988,557.174988,1833680000,2715.05,2724.22,2710.05,2716.94,2716.94,3261030000.0
2018-03-21,559.099976,589.606995,550.572021,561.731995,561.731995,1781270016,2714.99,2739.14,2709.79,2711.93,2711.93,3415510000.0
2018-03-22,562.103027,577.565979,523.088989,539.702026,539.702026,1523459968,2691.36,2695.68,2641.59,2643.69,2643.69,3739800000.0
2018-03-23,539.864014,540.487,512.127014,539.619019,539.619019,1596349952,2646.71,2657.67,2585.89,2588.26,2588.26,3815080000.0
2018-03-26,524.286987,526.379028,470.440002,489.950989,489.950989,1638880000,2619.35,2661.36,2601.81,2658.55,2658.55,3511100000.0
2018-03-27,489.589996,491.459015,449.971008,450.115997,450.115997,1617939968,2667.57,2674.78,2596.12,2612.62,2612.62,3706350000.0
2018-03-28,450.290985,466.210999,444.860992,446.278992,446.278992,1514179968,2611.3,2632.65,2593.06,2605.0,2605.0,3864500000.0
2018-03-29,448.075012,450.812988,385.812988,385.967987,385.967987,1970230016,2614.41,2659.07,2609.72,2640.87,2640.87,3565990000.0
2018-01-04,397.253998,400.528015,363.804993,379.606995,379.606995,1256930048,2719.31,2729.29,2719.07,2723.99,2723.99,3695260000.0
2018-04-04,416.484985,417.471985,375.309998,380.542999,380.542999,1287730048,2584.04,2649.86,2573.61,2644.69,2644.69,3350340000.0
2018-05-04,379.946991,387.716003,369.81601,383.231995,383.231995,1210680064,2621.45,2670.93,2615.32,2663.42,2663.42,3327220000.0
2018-06-04,382.730988,385.195007,366.911011,370.285004,370.285004,967105984,2741.67,2749.16,2740.54,2746.87,2746.87,3376510000.0
2018-09-04,400.856995,429.251007,390.609985,398.526001,398.526001,1478390016,2896.96,2900.18,2885.13,2896.72,2896.72,3077060000.0
2018-10-04,399.411011,415.888,393.878998,414.243011,414.243011,1196000000,2919.35,2919.78,2883.92,2901.61,2901.61,3496860000.0
2018-12-04,430.161011,493.058014,417.412994,492.94101,492.94101,2519360000,2782.43,2785.93,2697.18,2700.06,2700.06,4499840000.0
2018-04-13,493.160004,526.469971,482.658997,492.734985,492.734985,2419249920,2676.9,2680.26,2645.05,2656.3,2656.3,2960910000.0
2018-04-16,532.073975,534.197021,500.25,511.147003,511.147003,1758979968,2670.1,2686.49,2665.16,2677.84,2677.84,3019700000.0
2018-04-17,511.144989,518.031006,502.563995,502.894012,502.894012,1760359936,2692.74,2713.34,2692.05,2706.39,2706.39,3234360000.0
2018-04-18,503.30899,525.09198,503.045013,524.789001,524.789001,1762940032,2710.11,2717.49,2703.63,2708.64,2708.64,3383410000.0
2018-04-19,524.038025,567.888977,523.262024,567.888977,567.888977,2256869888,2701.16,2702.84,2681.9,2693.13,2693.13,3349370000.0
2018-04-20,567.989014,618.715027,560.28302,615.718018,615.718018,2849469952,2692.56,2693.94,2660.61,2670.14,2670.14,3388590000.0
2018-04-23,621.198975,646.700012,621.034973,642.547974,642.547974,2386830080,2675.4,2682.86,2657.99,2670.29,2670.29,3017480000.0
2018-04-24,643.39801,708.875,643.39801,708.15802,708.15802,3581860096,2680.8,2683.55,2617.32,2634.56,2634.56,3706740000.0
2018-04-25,707.062012,707.062012,600.211975,615.416016,615.416016,4216140032,2634.92,2645.3,2612.67,2639.4,2639.4,3499440000.0
2018-04-26,618.078979,663.18103,604.007019,662.809021,662.809021,2984009984,2651.65,2676.48,2647.16,2666.94,2666.94,3665720000.0
2018-04-27,662.109009,684.867981,647.031982,647.031982,647.031982,2598129920,2675.47,2677.35,2659.01,2669.91,2669.91,3219030000.0
2018-04-30,689.760986,694.439026,666.117004,669.924011,669.924011,2853100032,2682.51,2682.87,2648.04,2648.05,2648.05,3734530000.0
2018-01-05,670.463013,674.403015,637.539978,673.612976,673.612976,2678960128,2731.33,2743.45,2727.92,2743.15,2743.15,3236620000.0
2018-02-05,674.075012,688.84198,667.419983,687.148987,687.148987,2822269952,2741.06,2763.39,2638.17,2648.94,2648.94,5283460000.0
2018-03-05,686.591003,784.341003,686.591003,779.54303,779.54303,4210939904,2681.06,2728.09,2675.75,2720.94,2720.94,3710810000.0
2018-04-05,776.775024,803.745972,762.632019,785.624023,785.624023,3533410048,2657.36,2672.08,2649.58,2662.84,2662.84,3178970000.0
2018-06-05,816.088013,835.057007,764.882996,792.310974,792.310974,3105570048,2748.46,2752.61,2739.51,2748.8,2748.8,3517790000.0
2018-07-05,793.338989,795.757996,710.177979,753.724976,753.724976,4316120064,2724.19,2737.83,2716.02,2736.61,2736.61,2953420000.0
2018-09-05,752.901978,759.528992,718.471985,752.275024,752.275024,2877870080,2891.59,2894.21,2876.92,2888.6,2888.6,3241250000.0
2018-10-05,752.578979,766.747986,726.664001,727.276978,727.276978,2748950016,2902.54,2909.64,2869.29,2885.57,2885.57,3328980000.0
2018-11-05,727.013,736.97699,669.825012,679.585999,679.585999,3290080000,2726.37,2744.27,2717.94,2738.31,2738.31,3623320000.0
2018-05-14,732.732971,742.169983,695.791992,730.549011,730.549011,3005110016,2738.47,2742.1,2725.47,2730.13,2730.13,2972660000.0
2018-05-15,731.143005,739.052002,700.994995,708.870972,708.870972,2523069952,2718.59,2718.59,2701.91,2711.45,2711.45,3290680000.0
2018-05-16,708.086975,710.200012,682.541016,707.049988,707.049988,2476130048,2712.62,2727.76,2712.17,2722.46,2722.46,3202670000.0
2018-05-17,708.718018,718.833008,668.833984,672.656982,672.656982,2350619904,2719.71,2731.96,2711.36,2720.13,2720.13,3475400000.0
2018-05-18,672.10199,695.031006,663.809021,694.367004,694.367004,2305740032,2717.35,2719.5,2709.18,2712.97,2712.97,3368690000.0
2018-05-21,717.192993,719.278015,692.494019,699.221985,699.221985,2005170048,2735.39,2739.19,2725.7,2733.01,2733.01,3019890000.0
2018-05-22,700.177979,700.976013,644.026001,647.741028,647.741028,2230469888,2738.34,2742.24,2721.88,2724.44,2724.44,3366310000.0
2018-05-23,646.669983,651.635986,572.952026,583.585022,583.585022,2995429888,2713.98,2733.33,2709.54,2733.29,2733.29,3326290000.0
2018-05-24,584.536011,610.817993,557.205994,601.755005,601.755005,2791099904,2730.94,2731.97,2707.38,2727.76,2727.76,3256030000.0
2018-05-25,602.140015,617.185974,575.624023,586.734009,586.734009,2110919936,2723.6,2727.36,2714.99,2721.33,2721.33,2995260000.0
2018-05-29,516.14801,572.263977,516.14801,565.388,565.388,2330820096,2705.11,2710.67,2676.81,2689.86,2689.86,3736890000.0
2018-05-30,566.830017,583.135986,545.43103,559.590027,559.590027,2053970048,2702.43,2729.34,2702.43,2724.01,2724.01,3561050000.0
2018-05-31,558.497009,585.538025,557.065979,577.64502,577.64502,1985040000,2720.98,2722.5,2700.68,2705.27,2705.27,4235370000.0
2018-02-06,580.429016,597.077026,577.322021,591.807983,591.807983,1880390016,2614.78,2701.04,2593.07,2695.14,2695.14,5891660000.0
2018-03-06,591.258972,624.513,591.258972,618.328979,618.328979,1832550016,2730.18,2732.08,2711.26,2728.12,2728.12,3370690000.0
2018-04-06,619.437012,623.429016,583.747009,592.984985,592.984985,1903430016,2645.82,2656.88,2586.27,2604.47,2604.47,3299700000.0
2018-06-06,610.262024,611.643005,596.395996,607.124023,607.124023,1756530048,2753.25,2772.39,2748.46,2772.35,2772.35,3651640000.0
2018-07-06,607.687012,616.143982,601.692993,605.187012,605.187012,1880140032,2737.68,2764.41,2733.52,2759.82,2759.82,2554780000.0
2018-08-06,605.442993,608.810974,595.593018,601.077026,601.077026,1637779968,2840.29,2853.29,2835.98,2850.4,2850.4,2874540000.0
2018-09-06,600.905029,608.583008,597.562012,597.562012,597.562012,1519309952,2888.64,2892.05,2867.29,2878.05,2878.05,3139590000.0
2018-11-06,524.856995,536.857971,515.268982,533.283997,533.283997,1982119936,2738.4,2756.82,2737.08,2755.45,2755.45,3510860000.0
2018-12-06,532.710022,538.955017,491.234985,496.842987,496.842987,1932760064,2663.51,2696.15,2621.53,2695.95,2695.95,5141470000.0
2018-06-13,498.018005,501.904999,459.003998,477.493988,477.493988,2080130048,2787.94,2791.47,2774.65,2775.63,2775.63,3779230000.0
2018-06-14,478.381012,523.544983,467.466003,519.742004,519.742004,2458650112,2783.21,2789.06,2776.52,2782.49,2782.49,3526890000.0
2018-06-15,520.47998,521.304993,487.468994,491.003998,491.003998,1808269952,2777.78,2782.81,2761.73,2779.66,2779.66,5428790000.0
2018-06-18,499.382996,521.796021,494.06601,518.890991,518.890991,1513869952,2765.79,2774.99,2757.12,2773.75,2773.75,3287150000.0
2018-06-19,519.02301,542.353027,516.312012,537.95697,537.95697,1726569984,2752.01,2765.05,2743.19,2762.59,2762.59,3661470000.0
2018-06-20,538.505981,541.015015,519.369019,536.268005,536.268005,1596290048,2769.73,2774.86,2763.91,2767.32,2767.32,3327600000.0
2018-06-21,536.447021,543.71698,524.258972,527.367004,527.367004,1462070016,2769.28,2769.28,2744.39,2749.76,2749.76,3300060000.0
2018-06-22,527.19397,527.19397,456.877014,465.816986,465.816986,2226030080,2760.79,2764.17,2752.68,2754.88,2754.88,5450550000.0
2018-06-25,455.936005,470.343994,448.895996,460.309998,460.309998,4007950080,2742.94,2742.94,2698.67,2717.07,2717.07,3655080000.0
2018-06-26,460.733002,461.213013,432.772003,432.772003,432.772003,1356560000,2722.12,2732.91,2715.6,2723.06,2723.06,3555090000.0
2018-06-27,432.243988,444.243011,424.838989,442.36499,442.36499,1368940032,2728.45,2746.09,2699.38,2699.63,2699.63,3776090000.0
2018-06-28,442.290009,443.618011,419.683014,422.36499,422.36499,1360790016,2698.69,2724.34,2691.99,2716.31,2716.31,3428140000.0
2018-06-29,422.587006,441.792999,407.946991,436.009003,436.009003,1564499968,2727.13,2743.26,2718.03,2718.37,2718.37,3565620000.0
2018-02-07,453.824005,479.130005,447.110992,475.346985,475.346985,1625789952,2690.95,2727.67,2681.33,2681.66,2681.66,4626570000.0
2018-03-07,475.385986,483.854004,462.582001,464.195007,464.195007,1683939968,2710.18,2730.6,2701.74,2726.8,2726.8,3393270000.0
2018-05-07,467.286987,483.225006,464.628998,474.411987,474.411987,1828610048,2680.34,2683.35,2664.7,2672.63,2672.63,3237960000.0
2018-06-07,474.356995,479.652008,457.61499,474.011993,474.011993,1627609984,2774.84,2779.9,2760.16,2770.37,2770.37,3711330000.0
2018-08-07,492.067993,503.199005,488.416992,489.118988,489.118988,1344560000,2855.92,2863.43,2855.92,2858.45,2858.45,3162770000.0
2018-09-07,488.877991,490.85199,475.174988,476.682007,476.682007,1533799936,2868.26,2883.81,2864.12,2871.68,2871.68,2946270000.0
2018-11-07,434.515015,447.31601,429.506989,446.518005,446.518005,1422470016,2774.13,2815.15,2774.13,2813.89,2813.89,3914750000.0
2018-12-07,446.502014,446.502014,422.809998,430.074005,430.074005,1495440000,2691.26,2708.54,2623.14,2633.08,2633.08,4216690000.0
2018-07-13,430.740997,442.363007,430.740997,434.027008,434.027008,1489670016,2796.93,2804.53,2791.69,2801.31,2801.31,2614000000.0
2018-07-16,450.424988,480.65799,446.798004,480.65799,480.65799,1858680064,2797.36,2801.19,2793.39,2798.43,2798.43,2812230000.0
2018-07-17,480.076996,508.779999,468.915009,501.002014,501.002014,2288100096,2789.34,2814.19,2789.24,2809.55,2809.55,3050730000.0
2018-07-18,500.838013,513.432983,474.359009,480.513,480.513,2371559936,2811.35,2816.76,2805.89,2815.62,2815.62,3089780000.0
2018-07-19,480.627991,483.23999,465.141998,469.618988,469.618988,2068739968,2809.37,2812.05,2799.77,2804.49,2804.49,3266700000.0
2018-07-20,469.307007,469.307007,443.692993,450.697998,450.697998,1821350016,2804.55,2809.7,2800.01,2801.83,2801.83,3230210000.0
2018-07-23,459.438995,469.765991,449.727997,450.852997,450.852997,1596999936,2799.17,2808.61,2795.14,2806.98,2806.98,2907430000.0
2018-07-24,451.135986,481.141998,450.565002,479.372986,479.372986,2287520000,2820.68,2829.99,2811.12,2820.4,2820.4,3417530000.0
2018-07-25,479.906006,482.868011,466.473999,472.493011,472.493011,1930780032,2817.73,2848.03,2817.73,2846.07,2846.07,3553010000.0
2018-07-26,472.330994,483.696014,461.424011,464.036987,464.036987,1621560064,2835.49,2845.57,2835.26,2837.44,2837.44,3653330000.0
2018-07-27,464.009003,473.221985,458.290985,469.665985,469.665985,1734259968,2842.35,2843.17,2808.34,2818.82,2818.82,3415710000.0
2018-07-30,466.826996,467.951996,448.640991,457.080994,457.080994,2141590000,2819.0,2821.74,2798.11,2802.6,2802.6,3245770000.0
2018-07-31,457.244995,457.244995,430.444,433.867004,433.867004,1820680000,2809.73,2824.46,2808.06,2816.29,2816.29,3892100000.0
2018-01-08,433.868988,435.457001,410.463989,420.747009,420.747009,1888060000,2742.67,2748.51,2737.6,2747.71,2747.71,3242650000.0
2018-02-08,420.806,425.033997,410.30899,412.621002,412.621002,1569300000,2685.01,2685.27,2580.56,2581.0,2581.0,5305440000.0
2018-03-08,412.566986,420.549011,399.910004,418.261993,418.261993,1722340000,2732.75,2740.45,2722.65,2738.97,2738.97,3212320000.0
2018-05-08,407.346008,413.716003,402.432007,410.515991,410.515991,1396820000,2670.26,2676.34,2655.2,2671.92,2671.92,3717570000.0
2018-06-08,410.566986,414.540009,403.315002,406.65799,406.65799,1384880000,2765.84,2779.39,2763.59,2779.03,2779.03,3123210000.0
2018-08-08,379.891998,380.67099,353.734009,356.613007,356.613007,2016080000,2856.79,2862.44,2853.09,2857.7,2857.7,2972200000.0
2018-10-08,365.776001,367.045013,329.585999,334.175995,334.175995,1699400000,2877.53,2889.45,2862.08,2884.43,2884.43,3330320000.0
2018-11-08,334.264008,334.264008,308.488007,322.112,322.112,1790370000,2806.38,2814.75,2794.99,2806.83,2806.83,3630490000.0
2018-08-13,320.209991,323.550995,284.93399,286.494995,286.494995,1751190000,2835.46,2843.4,2819.88,2821.93,2821.93,3158450000.0
2018-08-14,286.36499,286.36499,254.649994,278.932007,278.932007,2137850000,2827.88,2843.11,2826.58,2839.96,2839.96,2976970000.0
2018-08-15,280.386993,303.589996,280.118988,282.364014,282.364014,1878150000,2827.95,2827.95,2802.49,2818.37,2818.37,3645070000.0
2018-08-16,282.740997,298.476013,280.928009,288.04599,288.04599,1552970000,2831.44,2850.49,2831.44,2840.69,2840.69,3219880000.0
2018-08-17,287.683014,316.170013,287.346008,315.729004,315.729004,1995460000,2838.32,2855.63,2833.73,2850.13,2850.13,3024100000.0
2018-08-20,301.381012,304.372009,273.510986,274.315002,274.315002,1413790000,2853.93,2859.76,2850.62,2857.05,2857.05,2748020000.0
2018-08-21,273.330994,285.970001,273.330994,281.944,281.944,1164120000,2861.51,2873.23,2861.32,2862.96,2862.96,3147140000.0
2018-08-22,281.967987,297.485992,264.997986,271.341003,271.341003,1507660000,2860.99,2867.54,2856.05,2861.82,2861.82,2689560000.0
2018-08-23,271.747986,279.54599,271.089996,277.104004,277.104004,1271160000,2860.29,2868.78,2854.03,2856.98,2856.98,2713910000.0
2018-08-24,278.110992,283.302002,273.859985,282.96701,282.96701,1450170000,2862.35,2876.16,2862.35,2874.69,2874.69,2596190000.0
2018-08-27,275.350006,285.602997,273.649994,285.602997,285.602997,1406790000,2884.69,2898.25,2884.69,2896.74,2896.74,2854080000.0
2018-08-28,286.648987,297.399994,283.571991,296.498993,296.498993,1513350000,2901.45,2903.77,2893.5,2897.52,2897.52,2683190000.0
2018-08-29,296.162994,297.071014,287.286987,289.312012,289.312012,1474460000,2900.62,2916.5,2898.4,2914.04,2914.04,2791860000.0
2018-08-30,289.752991,291.243011,275.210999,284.105011,284.105011,1513100000,2908.94,2912.46,2895.22,2901.13,2901.13,2802180000.0
2018-08-31,284.119995,284.550995,278.513,283.003998,283.003998,1411910000,2898.37,2906.32,2891.73,2901.52,2901.52,2880260000.0
2018-01-09,283.496002,301.144012,283.496002,295.341003,295.341003,1546630000,2751.15,2759.14,2747.86,2751.29,2751.29,3453480000.0
2018-02-09,295.453003,298.686005,290.925995,294.371002,294.371002,1321050000,2601.78,2638.67,2532.69,2619.55,2619.55,5680070000.0
2018-03-09,295.181,295.591003,287.432007,289.259003,289.259003,1394490000,2752.91,2786.57,2751.54,2786.57,2786.57,3364100000.0
2018-04-09,289.296997,291.579987,284.255005,285.722992,285.722992,1554870000,2617.18,2653.55,2610.79,2613.16,2613.16,3062960000.0
2018-05-09,286.045013,288.162994,232.330994,232.330994,232.330994,2390390000,2678.12,2701.27,2674.14,2697.79,2697.79,3909500000.0
2018-07-09,229.535004,233.895996,217.074997,217.203003,217.203003,1678260000,2775.62,2784.65,2770.73,2784.17,2784.17,3050040000.0
2018-08-09,217.912003,220.367004,193.259003,197.951004,197.951004,1517200000,2857.19,2862.48,2851.98,2853.58,2853.58,3047050000.0
2018-10-09,197.850998,201.882996,189.584,197.078995,197.078995,1502960000,2882.51,2894.83,2874.27,2880.34,2880.34,3520500000.0
2018-11-09,198.177002,198.505997,180.595993,185.065994,185.065994,1568900000,2794.1,2794.1,2764.24,2781.01,2781.01,4019090000.0
2018-09-13,183.679001,214.001999,183.679001,211.354004,211.354004,2330720000,2896.85,2906.76,2896.39,2904.18,2904.18,3254930000.0
2018-09-14,212.669006,222.794006,204.871002,211.748993,211.748993,2232190000,2906.38,2908.3,2895.77,2904.98,2904.98,3149800000.0
2018-09-17,221.582001,224.261002,195.307999,197.875,197.875,2019910000,2903.83,2904.65,2886.16,2888.8,2888.8,2947760000.0
2018-09-18,197.095001,213.356995,195.934006,209.975006,209.975006,1800640000,2890.74,2911.17,2890.43,2904.31,2904.31,3074610000.0
2018-09-19,209.472,213.871002,201.656006,209.968994,209.968994,1733330000,2906.6,2912.36,2903.82,2907.95,2907.95,3280020000.0
2018-09-20,210.287994,224.817993,207.789001,224.591003,224.591003,1782070000,2919.73,2934.8,2919.73,2930.75,2930.75,3337730000.0
2018-09-21,225.251007,248.388,221.567001,246.584,246.584,2836200000,2936.76,2940.91,2927.11,2929.67,2929.67,5607610000.0
2018-09-24,244.843994,245.108002,227.490005,228.729996,228.729996,1748740000,2921.83,2923.79,2912.63,2919.37,2919.37,3372210000.0
2018-09-25,228.326996,228.326996,206.490005,218.505005,218.505005,2120360000,2921.75,2923.95,2913.7,2915.56,2915.56,3285480000.0
2018-09-26,218.647003,221.436996,209.113007,215.847,215.847,1756100000,2916.98,2931.15,2903.28,2905.97,2905.97,3388620000.0
2018-09-27,215.440002,230.606995,212.654007,228.494003,228.494003,2030320000,2911.65,2927.22,2909.27,2914.0,2914.0,3060850000.0
2018-09-28,229.041,231.748001,218.669006,222.401993,222.401993,2018120000,2910.03,2920.53,2907.5,2913.98,2913.98,3432300000.0
2018-01-10,233.220001,234.145004,226.945007,230.768005,230.768005,1597500000,2745.55,2750.8,2736.06,2748.23,2748.23,3576350000.0
2018-04-10,220.445999,226.147995,220.089996,222.218002,222.218002,1479500000,2638.41,2665.45,2635.78,2656.87,2656.87,3543930000.0
2018-05-10,222.266998,228.319,220.957001,227.600998,227.600998,1547330000,2705.02,2726.11,2704.54,2723.07,2723.07,3333050000.0
2018-07-10,225.434998,226.369995,222.996002,226.119003,226.119003,1470480000,2788.56,2795.58,2786.24,2793.84,2793.84,3063850000.0
2018-08-10,226.509003,230.764999,224.557007,229.255005,229.255005,1470740000,2838.9,2842.2,2825.81,2833.28,2833.28,3256040000.0
2018-09-10,229.710007,230.160995,226.401001,227.981995,227.981995,1405130000,2881.39,2886.93,2875.94,2877.13,2877.13,2731400000.0
2018-10-10,227.615005,227.707001,224.494995,225.768997,225.768997,1384040000,2873.9,2874.02,2784.86,2785.68,2785.68,4501250000.0
2018-12-10,188.707001,199.401001,188.707001,196.727005,196.727005,1487900000,2630.86,2647.51,2583.23,2637.72,2637.72,4151030000.0
2018-10-15,195.270004,222.117996,194.158997,209.703995,209.703995,2865830000,2763.83,2775.99,2749.03,2750.79,2750.79,3300140000.0
2018-10-16,209.628006,212.173004,207.983994,210.119995,210.119995,1532280000,2767.05,2813.46,2766.91,2809.92,2809.92,3428340000.0
2018-10-17,210.216995,211.125,205.927994,207.082993,207.082993,1444130000,2811.67,2816.94,2781.81,2809.21,2809.21,3321710000.0
2018-10-18,207.404007,208.470001,201.742996,203.352005,203.352005,1365860000,2802.0,2806.04,2755.18,2768.78,2768.78,3616440000.0
2018-10-19,203.257004,204.662994,201.843994,203.727005,203.727005,1264480000,2775.66,2797.77,2760.27,2767.78,2767.78,3566490000.0
2018-10-22,205.173996,206.932007,203.376999,204.044006,204.044006,1328980000,2773.94,2778.94,2749.22,2755.88,2755.88,3307140000.0
2018-10-23,204.016006,205.151001,201.910995,204.335999,204.335999,1237490000,2721.03,2753.59,2691.43,2740.69,2740.69,4348580000.0
2018-10-24,204.126999,205.580994,203.354004,203.852005,203.852005,1102220000,2737.87,2742.59,2651.89,2656.1,2656.1,4709310000.0
2018-10-25,203.867996,204.132004,201.822998,202.718994,202.718994,1102900000,2674.88,2722.7,2667.84,2705.57,2705.57,4634770000.0
2018-10-26,202.335999,204.779999,201.550995,203.328995,203.328995,1161310000,2667.86,2692.38,2628.16,2658.69,2658.69,4803150000.0
2018-10-29,205.173996,205.597,195.733994,197.246994,197.246994,1517230000,2682.65,2706.85,2603.54,2641.25,2641.25,4673700000.0
2018-10-30,197.203003,198.121994,196.350998,197.556,197.556,1363500000,2640.68,2685.43,2635.34,2682.63,2682.63,5106380000.0
2018-10-31,197.649002,198.337997,196.531006,197.380997,197.380997,1442380000,2705.6,2736.69,2705.6,2711.74,2711.74,5112420000.0
2018-01-11,197.537003,203.753998,197.328003,198.871994,198.871994,1336700000,2752.97,2767.56,2752.78,2767.56,2767.56,3641320000.0
2018-04-11,200.158005,211.272003,198.985992,207.485992,207.485992,1749300000,2643.89,2661.43,2639.25,2642.19,2642.19,3020760000.0
2018-05-11,207.100006,210.819,206.572998,209.091003,209.091003,1613510000,2722.7,2732.86,2717.45,2727.72,2727.72,2862700000.0
2018-06-11,209.473999,218.451996,207.893997,218.451996,218.451996,1856940000,2780.18,2790.21,2780.17,2782.0,2782.0,3232330000.0
2018-07-11,218.899002,221.651993,216.796005,217.182999,217.182999,1927830000,2779.82,2785.91,2770.77,2774.02,2774.02,2964740000.0
